datasource_and_rights	type	modified	language	rights	rightsholder	accessrights	bibliographiccitation	references	institutionid	collectionid	datasetid	institutioncode	collectioncode	datasetname	ownerinstitutioncode	basisofrecord	informationwithheld	datageneralizations	dynamicproperties	occurrenceid	catalognumber	occurrenceremarks	recordnumber	recordedby	individualid	individualcount	sex	lifestage	reproductivecondition	behavior	establishmentmeans	occurrencestatus	preparations	disposition	othercatalognumbers	previousidentifications	associatedmedia	associatedreferences	associatedoccurrences	associatedsequences	associatedtaxa	eventid	samplingprotocol	samplingeffort	eventdate	eventtime	startdayofyear	enddayofyear	year	month	day	verbatimeventdate	habitat	fieldnumber	fieldnotes	eventremarks	locationid	highergeographyid	highergeography	continent	waterbody	islandgroup	island	country	countrycode	stateprovince	county	municipality	locality	verbatimlocality	verbatimelevation	minimumelevationinmeters	maximumelevationinmeters	verbatimdepth	minimumdepthinmeters	maximumdepthinmeters	minimumdistanceabovesurfaceinmeters	maximumdistanceabovesurfaceinmeters	locationaccordingto	locationremarks	verbatimcoordinates	verbatimlatitude	verbatimlongitude	verbatimcoordinatesystem	verbatimsrs	decimallatitude	decimallongitude	geodeticdatum	coordinateuncertaintyinmeters	coordinateprecision	pointradiusspatialfit	footprintwkt	footprintsrs	footprintspatialfit	georeferencedby	georeferenceddate	georeferenceprotocol	georeferencesources	georeferenceverificationstatus	georeferenceremarks	geologicalcontextid	earliesteonorlowesteonothem	latesteonorhighesteonothem	earliesteraorlowesterathem	latesteraorhighesterathem	earliestperiodorlowestsystem	latestperiodorhighestsystem	earliestepochorlowestseries	latestepochorhighestseries	earliestageorloweststage	latestageorhigheststage	lowestbiostratigraphiczone	highestbiostratigraphiczone	lithostratigraphicterms	group	formation	member	bed	identificationid	identifiedby	dateidentified	identificationreferences	identificationverificationstatus	identificationremarks	identificationqualifier	typestatus	taxonid	scientificnameid	acceptednameusageid	parentnameusageid	originalnameusageid	nameaccordingtoid	namepublishedinid	taxonconceptid	scientificname	acceptednameusage	parentnameusage	originalnameusage	nameaccordingto	namepublishedin	namepublishedinyear	higherclassification	kingdom	phylum	class	order	family	genus	subgenus	specificepithet	infraspecificepithet	taxonrank	verbatimtaxonrank	scientificnameauthorship	vernacularname	nomenclaturalcode	taxonomicstatus	nomenclaturalstatus	taxonremarks
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=114049	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""gonads"":""LT= 3 X 2; RT= 2.5 X 2"", ""weight"":""78"" }"		114049	MOD FAT; FOUND INJURED 01 OCT 2005	05-0709	IBRRC			male				native	present	skin | skull												2005-10-02		275	275	2005	10	2	02 OCT 2005							NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO |  |  |  |	North America				United States	US	California	Los Angeles		VENICE	NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO | VENICE												33 59 36 N	118 27 29 W	decimal degrees		33.9933586	-118.4581757	WGS84	4076								VertNet Georeferencing Guidelines		requires verification	measured from center of Venice																																			Rallus limicola limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=21278	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					21278		1709	BAILEY, A M			male				native	present	skin | skull												1915-10-19		292	292	1915	10	19	19 OCT 1915							NORTH AMERICA | UNITED STATES | IOWA | JOHNSON CO |  |  |  |	North America				United States	US	Iowa	Johnson		IOWA CITY	NORTH AMERICA | UNITED STATES | IOWA | JOHNSON CO | IOWA CITY												41 39 40 N	091 31 49 W	decimal degrees		41.6611137	-91.5301666	WGS84	4051								VertNet Georeferencing Guidelines		requires verification	center of locality																																			Rallus limicola limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=21279	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					21279		2130	PIERCE, W M			female				native	present	skin | skull												1914-03-02		61	61	1914	3	2	02 MAR 1914							NORTH AMERICA | UNITED STATES | CALIFORNIA | RIVERSIDE CO |  |  |  |	North America				United States	US	California	Riverside		CORONA VIC	NORTH AMERICA | UNITED STATES | CALIFORNIA | RIVERSIDE CO | CORONA VIC												34 52 00 N	117 34 00 W	decimal degrees		34.8666667	-117.5666667	WGS84	2500								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=2620	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					2620		JH1821	BROWN, E J			male				native	present	skin | skull												1918-09-26		269	269	1918	9	26	26 SEP 1918							NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO |  |  |  |	North America				United States	US	California	Los Angeles			NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO												33 48 39 N	118 17 48 W	decimal degrees		33.8108199	-118.2967341	WGS84	126270								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=51143	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					51143		15409	VON BLOEKER, J C JR			female				native	present	skin | skull												1942-08-18		230	230	1942	8	18	18 AUG 1942							NORTH AMERICA | UNITED STATES | OREGON | COOS CO |  |  |  |	North America				United States	US	Oregon	Coos		CHARLESTON; SUNSET BAY	NORTH AMERICA | UNITED STATES | OREGON | COOS CO | CHARLESTON; SUNSET BAY												43 10 00 N	124 21  W	degrees minutes seconds		43.1666667	-124.35	WGS84	2600								VertNet Georeferencing Guidelines		requires verification	latlong in Verbatim Lat & Long fields																																			Rallus limicola zetarius							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	zetarius	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=5373	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					5373		324	DE LA BARRE, W			male				native	present	skin | skull												1890-05-14		134	134	1890	5	14	14 MAY 1890							NORTH AMERICA | UNITED STATES | MINNESOTA | HENNEPIN CO |  |  |  |	North America				United States	US	Minnesota	Hennepin		MINNEAPOLIS	NORTH AMERICA | UNITED STATES | MINNESOTA | HENNEPIN CO | MINNEAPOLIS												44 58 48 N	093 15 50 W	decimal degrees		44.9799652	-93.2638245	WGS84	9669								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-04-14	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=58476	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					58476		133	STAGER, K E			male				native	present	skin | skull												1936-09-04		248	248	1936	9	4	04 SEP 1936							NORTH AMERICA | UNITED STATES | CALIFORNIA | KERN CO |  |  |  |	North America				United States	US	California	Kern		WELDON	NORTH AMERICA | UNITED STATES | CALIFORNIA | KERN CO | WELDON												35 36  N	118 18  W	decimal degrees		35.6	-118.3	WGS84	23945								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-02-02	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=87031	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					87031	BI1204		STAGER, K E			female				native	present	partial skeleton												1936-09-04		248	248	1936	9	4	04 SEP 1936							NORTH AMERICA | UNITED STATES | CALIFORNIA | KERN CO |  |  |  |	North America				United States	US	California	Kern		WELDON	NORTH AMERICA | UNITED STATES | CALIFORNIA | KERN CO | WELDON												35 36  N	118 18  W	decimal degrees		35.6	-118.3	WGS84	23945								VertNet Georeferencing Guidelines		requires verification																										ssp.										Rallus limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola		species				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-02-02	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=88968	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					88968			DONAHUE, J P			male				native	present	skeleton												1976-09-14		258	258	1976	9	14	14 SEP 1976							NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO |  |  |  |	North America				United States	US	California	Los Angeles		LOS ANGELES; MT WASHINGTON VIC	NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO | LOS ANGELES; MT WASHINGTON VIC												33 57 54 N	118 09 18 W	decimal degrees		33.9651	-118.1549	WGS84	32186								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-02-02	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=912	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen					912	BIRD STGE:2819H	106	HORNUNG, J			female	adult			native	present	body mount (taxidermy mount)												1915-10-06		279	279	1915	10	6	06 OCT 1915							NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO |  |  |  |	North America				United States	US	California	Los Angeles		NIGGER SLOUGH (=LGA DOMINGUEZ)	NORTH AMERICA | UNITED STATES | CALIFORNIA | LOS ANGELES CO | NIGGER SLOUGH (=LGA DOMINGUEZ)												33 48  N	118 17 00 W	decimal degrees		33.8	-118.2833333	WGS84	2531								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=lacm_verts		2015-02-02	en			http://vertnet.org/resources/norms.html		http://portal.vertnet.org/o/lacm/birds?id=91887	urn:lsid:biocol.org:col:34802	urn:lsid:biocol.org:col:34946		LACM	Birds			PreservedSpecimen			"{""weight"":""61.4"" }"		91887	TV TOWER KILL	PMG750	KEMPER, C A			unknown				native	present	alcoholic												1979-09-28		271	271	1979	9	28	28 SEP 1979							NORTH AMERICA | UNITED STATES | WISCONSIN | EAU CLAIRE CO |  |  |  |	North America				United States	US	Wisconsin	Eau Claire		EAU CLAIRE	NORTH AMERICA | UNITED STATES | WISCONSIN | EAU CLAIRE CO | EAU CLAIRE												44 48 35 N	091 29 27 W	decimal degrees		44.8098524	-91.4907073	WGS84	5556								VertNet Georeferencing Guidelines		requires verification																																				Rallus limicola limicola							Gruiformes | Rallidae | Rallus |	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola	limicola	subspecies				ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird		2012-11-29 14:00:28.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:14695	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex: male		14695			Collector(s): unknown; Preparator(s): Amadeo M. Rea		1	male				wild caught		skin		preparator number=2180										1968-06-09			161	1968	06	09	9 JUN 1968							North America, United States, New Mexico, McKinley County	North America				United States		New Mexico	McKinley County		Zuni Village	Zuni Village									Kallie Dale		35.0715931/-108.8456726			decimal degrees		35.0715931	-108.8456726	World Geodetic System 1984	3827						Kallie Dale	2009-04-30 00:00:00.0	MaNIS georeferencing guidelines	BioGeomancer	unverified																					unknown	2006-03-01		legacy		A										Rallus limicola							Animalia Chordata Aves Gruiformes Rallidae		Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird		2014-06-16 18:12:48.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:1663	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen	mask collector		sex=male		1663		773	Collector(s): Anonymous		1	male				wild caught		skin		collector number=773	<i>Rallus limicola</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy									1920-05-04			125	1920	05	04	4 MAY 1920							North America, United States, New Mexico, Bernalillo County	North America				United States		New Mexico	Bernalillo County		Albuquerque; 4 mi NW, on Rio Grande	Albuquerque; 4 mi NW, on Rio Grande									John Emerick		35.1255194/-106.701049			decimal degrees		35.1255194	-106.701049	World Geodetic System 1984	6832						John Emerick	2009-07-31 00:00:00.0	MaNIS georeferencing guidelines	BioGeomancer	unverified																					unknown	2006-03-01		legacy		A										Rallus limicola							Animalia Chordata Aves Gruiformes Rallidae Rallinae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird		2014-06-16 18:12:48.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:197	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen	mask collector		sex=male		197			Collector(s): Anonymous		1	male				wild caught		skin			<i>Rallus limicola</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy									1952-09-24			268	1952	09	24	24 SEP 1952							North America, United States, New Mexico, Bernalillo County	North America				United States		New Mexico	Bernalillo County		Isleta Pueblo; near	Isleta Pueblo; near									John Emerick		34.9033898/-106.7067718			decimal degrees		34.9033898	-106.7067718	World Geodetic System 1984	2352						John Emerick	2009-07-31 00:00:00.0	MaNIS georeferencing guidelines	BioGeomancer	unverified																					unknown	2006-03-01		legacy		A										Rallus limicola							Animalia Chordata Aves Gruiformes Rallidae Rallinae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird		2014-11-19 11:57:14.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:21118	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex=female		21118		95-823	Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Jennifer A. Hill		1	female				wild caught		skin; tissue (frozen)		NK=37562; collector number=95-823; preparator number=157	<i>Rallus limicola</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy									1995-09-14			257	1995	09	14	14 SEP 1995							North America, United States, New Mexico, Bernalillo County	North America				United States		New Mexico	Bernalillo County		Albuquerque; SE	Albuquerque; SE									John Emerick		35.0670971/-106.5934753			decimal degrees		35.0670971	-106.5934753	World Geodetic System 1984	5000						John Emerick	2009-07-31 00:00:00.0	MaNIS georeferencing guidelines	BioGeomancer	unverified																					unknown	2006-03-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird		2014-06-16 18:16:35.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:23868	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex=male		23868			Collector(s): Eric Edwards; Preparator(s): Robert W. Dickerman		1	male				wild caught		skin		preparator number=RWD26207	<i>Rallus limicola</i> (accepted ID) identified by Andrew B. Johnson on 2009-09-03; method: expert									2003-06-23			174	2003	06	23	23 June 2003							North America, United States, New Mexico, Chaves County	North America				United States		New Mexico	Chaves County		Bitter Lake NWR	Bitter Lake NWR									Terria Clay		33.446339/-104.4017029			decimal degrees		33.446339	-104.4017029	World Geodetic System 1984	12622						Terria Clay	2009-03-26 00:00:00.0	MaNIS georeferencing guidelines	BioGeomancer	unverified																					Andrew B. Johnson	2009-09-03		expert		A										Rallus limicola							Animalia Chordata Aves Gruiformes Rallidae Rallinae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird		2013-01-08 05:52:45.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:25616	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			fat deposition: moderate; molt condition: none; reproductive data: OV:10.5 x 4  mm; sex: female; weight: 56.9g		25616		06-WR-780	Collector(s): Wildlife Rescue, Inc. of New Mexico; Preparator(s): Theresa Hyde		1	female				wild caught		skin; tissue (frozen)		NK=142475; collector number=06-WR-780; preparator number=T-3599										2006-09-29			272	2006	09	29	29 Sep 2006							North America, United States, New Mexico, Sandoval County	North America				United States		New Mexico	Sandoval County		Rio Rancho	Rio Rancho									Kallie Dale		35.2999959/-106.7706299			decimal degrees		35.2999959	-106.7706299	World Geodetic System 1984	11030						Kallie Dale	2009-04-16 00:00:00.0	MaNIS georeferencing guidelines	BioGeomancer	unverified																					Andrew B. Johnson	2007-02-15		expert		A										Rallus limicola							Animalia Chordata Aves Gruiformes Rallidae		Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird		2014-11-19 11:57:07.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:3332	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex=male		3332			Collector(s): S. Szurlip; Preparator(s): J. David Ligon		1	male				wild caught		skin		preparator number=856	<i>Rallus limicola</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy									1968-10-10			284	1968	10	10	10 OCT 1968							North America, United States, New Mexico, Bernalillo County	North America				United States		New Mexico	Bernalillo County		Albuquerque	Albuquerque									Kristina Yamamoto		35.1175461/-106.6101761			decimal degrees		35.1175461	-106.6101761	World Geodetic System 1984	12926.251008						Kristina Yamamoto	2005-10-11 00:00:00.0	MaNIS georeferencing guidelines	Terrain Navigator v. 6.04 USGS 1:24,000	unverified																					unknown	2006-03-01		legacy		A										Rallus limicola							Animalia; Chordata; Aves; Gruiformes; Rallidae; Rallinae;	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird		2014-06-16 17:57:15.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:4255	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex=unknown		4255			Collector(s): Glen A. Lanier; Preparator(s): Donna C. Cole		1	unknown				wild caught		skin		preparator number=598	<i>Rallus limicola</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy									1978-03-03			62	1978	03	03	3 MAR 1978							North America, United States, New Mexico, Valencia County	North America				United States		New Mexico	Valencia County		Isleta Marsh	Isleta Marsh									Emma Rew		34.6991558/-106.8051262			decimal degrees		34.6991558	-106.8051262	World Geodetic System 1984	46262						Emma Rew	2009-04-22 00:00:00.0	MaNIS georeferencing guidelines	BioGeomancer	unverified																					unknown	2006-03-01		legacy		A										Rallus limicola							Animalia Chordata Aves Gruiformes Rallidae Rallinae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
http://ipt.vertnet.org:8080/ipt/resource.do?r=msb_bird		2014-06-16 18:12:48.0	en			http://www.vertnet.org/resources/norms.html		http://arctos.database.museum/guid/MSB:Bird:5379	urn:lsid:biocol.org:col:34495	urn:lsid:biocol.org:col:34950		MSB	Bird specimens			PreservedSpecimen			sex=unknown		5379			Collector(s): James N. Stuart; Preparator(s): S. W. Zack		1	unknown				wild caught		skin			<i>Rallus limicola</i> (accepted ID) identified by unknown on 2006-03-01; method: legacy									1982-05-16			136	1982	05	16	16 MAY 1982							North America, United States, New Mexico, Bernalillo County	North America				United States		New Mexico	Bernalillo County		"US 85; ""2 mi N Valencia Co line"""	"US 85; ""2 mi N Valencia Co line"""									John Emerick		35.0442049/-106.6708681			decimal degrees		35.0442049	-106.6708681	World Geodetic System 1984	51817						John Emerick	2009-07-31 00:00:00.0	MaNIS georeferencing guidelines	BioGeomancer	unverified																					unknown	2006-03-01		legacy		A										Rallus limicola							Animalia Chordata Aves Gruiformes Rallidae Rallinae	Animalia	Chordata	Aves	Gruiformes	Rallidae	Rallus		limicola						ICZN			
